Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
2986        1      3       0     -0.013239   -0.010579   0.000000   0.672863   25.000000   0.750619      inf         inf         inf   
2987        3      0       0     1.022958   25.000000   -0.753102       inf           inf           inf       inf   inf   inf
2988        1      3       0     -0.009309   0.015620   0.000000   0.692089   25.000000   0.750615      inf         inf         inf   
2989        1      3       0     -0.011298   -0.014341   0.000000   0.685173   25.000000   0.750620      inf         inf         inf   
2990        1      3       0     -0.048734   -0.001191   0.000000   0.458138   25.000000   0.750618      inf         inf         inf   
2991        1      2       3     -0.007860   0.007714   0.000000   -0.000138   0.279551   0.008164   -0.750581   25.000000   0.750662
2992        1      2       3     -0.005419   0.008264   0.000000   -0.000066   0.193534   0.005565   -0.750595   25.000000   0.750645
2993        1      2       3     -0.006905   0.005984   0.000000   -0.000105   0.243688   0.007139   -0.750582   25.000000   0.750662
2994        3      0       0     0.890742   25.000000   -0.750594       inf           inf           inf       inf   inf   inf
2995        1      3       0     -0.041713   -0.014415   0.000000   0.502029   25.000000   0.750620      inf         inf         inf   
2996        3      0       0     1.031363   25.000000   -0.753598       inf           inf           inf       inf   inf   inf
2997        3      0       0     0.897443   25.000000   -0.751187       inf           inf           inf       inf   inf   inf
2998        3      0       0     0.849744   25.000000   -0.749063       inf           inf           inf       inf   inf   inf
2999        3      0       0     0.841314   25.000000   -0.753032       inf           inf           inf       inf   inf   inf
3000        1      3       0     -0.033126   0.001780   0.000000   0.551464   25.000000   0.750617      inf         inf         inf   
3001        3      0       0     0.928968   25.000000   -0.750479       inf           inf           inf       inf   inf   inf
3002        1      3       0     -0.017635   0.014287   0.000000   0.642463   25.000000   0.750616      inf         inf         inf   
3003        3      0       0     0.835054   25.000000   -0.751845       inf           inf           inf       inf   inf   inf
3004        1      3       0     -0.044759   -0.006424   0.000000   0.482672   25.000000   0.750618      inf         inf         inf   
3005        2      1       3     -0.000228   -0.351121   0.010341   -0.010410   -0.007170   0.000000   -0.750583   25.000000   0.750661
3006        3      0       0     1.023419   25.000000   -0.750504       inf           inf           inf       inf   inf   inf
3007        3      0       0     0.902971   25.000000   -0.752747       inf           inf           inf       inf   inf   inf
3008        1      3       0     -0.046601   0.015923   0.000000   0.468831   25.000000   0.750615      inf         inf         inf   
3009        1      3       0     -0.022211   0.005708   0.000000   0.616376   25.000000   0.750617      inf         inf         inf   
3010        1      3       0     -0.020791   0.014351   0.000000   0.623560   25.000000   0.750616      inf         inf         inf   
3011        3      0       0     0.879199   25.000000   -0.750544       inf           inf           inf       inf   inf   inf
3012        2      1       3     -0.000158   -0.292513   0.008759   -0.008813   -0.000816   0.000000   -0.750584   25.000000   0.750659
3013        1      3       0     -0.033507   -0.000827   0.000000   0.549543   25.000000   0.750618      inf         inf         inf   
3014        3      0       0     1.016585   25.000000   -0.751639       inf           inf           inf       inf   inf   inf
3015        2      1       3     -0.000125   -0.260782   0.008287   -0.008352   0.016124   0.000000   -0.750589   25.000000   0.750652
3016        2      1       3     -0.000224   -0.348000   0.010535   -0.010620   0.003134   0.000000   -0.750590   25.000000   0.750652
3017        3      0       0     0.966267   25.000000   -0.750385       inf           inf           inf       inf   inf   inf
3018        3      0       0     0.898003   25.000000   -0.752496       inf           inf           inf       inf   inf   inf
3019        2      1       3     -0.000221   -0.345324   0.010273   -0.010346   -0.003372   0.000000   -0.750598   25.000000   0.750641
3020        1      3       0     -0.018959   0.009773   0.000000   0.635242   25.000000   0.750616      inf         inf         inf   
3021        3      0       0     0.898724   25.000000   -0.747674       inf           inf           inf       inf   inf   inf
3022        1      3       0     -0.028896   -0.006052   0.000000   0.577991   25.000000   0.750618      inf         inf         inf   
3023        1      3       0     -0.017697   -0.012501   0.000000   0.646346   25.000000   0.750619      inf         inf         inf   
3024        1      3       0     -0.021631   0.000365   0.000000   0.620681   25.000000   0.750618      inf         inf         inf   
3025        1      2       3     -0.007908   -0.016520   0.000000   -0.000116   0.256529   0.008193   -0.750606   25.000000   0.750632
3026        1      3       0     -0.011618   0.005117   0.000000   0.680006   25.000000   0.750617      inf         inf         inf   
3027        1      3       0     -0.021393   0.008632   0.000000   0.620831   25.000000   0.750616      inf         inf         inf   
3028        1      2       3     -0.008496   -0.015600   0.000000   -0.000137   0.278599   0.008828   -0.750587   25.000000   0.750656
3029        1      2       3     -0.007850   0.016333   0.000000   -0.000146   0.287993   0.008162   -0.750581   25.000000   0.750662
3030        3      0       0     0.900076   25.000000   -0.752767       inf           inf           inf       inf   inf   inf
3031        3      0       0     0.883172   25.000000   -0.753545       inf           inf           inf       inf   inf   inf
3032        3      0       0     0.828184   25.000000   -0.751318       inf           inf           inf       inf   inf   inf
3033        3      0       0     0.960980   25.000000   -0.751227       inf           inf           inf       inf   inf   inf
3034        1      3       0     -0.046729   0.015722   0.000000   0.468091   25.000000   0.750615      inf         inf         inf   
3035        1      3       0     -0.014217   -0.016591   0.000000   0.667966   25.000000   0.750620      inf         inf         inf   
3036        1      3       0     -0.042858   0.009961   0.000000   0.491999   25.000000   0.750616      inf         inf         inf   
3037        3      0       0     0.878527   25.000000   -0.752173       inf           inf           inf       inf   inf   inf
3038        3      0       0     0.966123   25.000000   -0.750399       inf           inf           inf       inf   inf   inf
3039        1      3       0     -0.023131   0.007475   0.000000   0.610593   25.000000   0.750617      inf         inf         inf   
3040        3      0       0     0.962855   25.000000   -0.750692       inf           inf           inf       inf   inf   inf
3041        3      0       0     0.893222   25.000000   -0.747840       inf           inf           inf       inf   inf   inf
3042        1      3       0     -0.038174   0.013193   0.000000   0.519635   25.000000   0.750616      inf         inf         inf   
3043        1      3       0     -0.042396   0.014526   0.000000   0.494177   25.000000   0.750616      inf         inf         inf   
3044        1      3       0     -0.037103   -0.009420   0.000000   0.529110   25.000000   0.750619      inf         inf         inf   
3045        1      2       3     -0.000765   0.013443   0.000000   -0.000003   0.039021   0.000769   -0.750601   25.000000   0.750638
3046        1      3       0     -0.045833   -0.005559   0.000000   0.476109   25.000000   0.750618      inf         inf         inf   
